"""http://localhost:8080#deathPlace_0""","""Dame todos lugar de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_1""","""Dame todos lugares de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_2""","""Dame una lista lugar de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_3""","""Dame una lista lugares de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_4""","""Muéstrame todos lugar de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_5""","""¿Cuál es lugar de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_6""","""¿Cuál fue lugar de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_7""","""¿Cuál fueron lugares de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_8""","""¿Cuál son lugares de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_9""","""¿Cuáles son lugares de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_10""","""¿En qué lugar de fallecimiento esta Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_11""","""¿Qué ciudades son lugar de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_12""","""¿Qué lugar de fallecimiento tiene Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_13""","""Dame todos lugar de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_14""","""Dame todos lugares de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_15""","""Dame una lista lugar de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_16""","""Dame una lista lugares de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_17""","""Muéstrame todos lugar de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
