"""http://localhost:8080#soccer_team-45601~19805""","""Give me all soccer team  San Francisco.""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19806""","""List all the soccer team  San Francisco.""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19807""","""show me all soccer team  San Francisco.""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19808""","""What are the soccer team  San Francisco?""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19809""","""What is the soccer team  San Francisco?""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19810""","""What was the soccer team  San Francisco?""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19811""","""What were the soccer team  San Francisco?""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19813""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West is the soccer team  which person?""","""select  ?s    {   ?s <http://dbpedia.org/property/nickname>  The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en .    }""","""http://dbpedia.org/resource/San_Francisco""","""San Francisco""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19814""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West was the soccer team  which person?""","""select  ?s    {   ?s <http://dbpedia.org/property/nickname>  The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en .    }""","""http://dbpedia.org/resource/San_Francisco""","""San Francisco""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19816""","""How many soccer team does San Francisco have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?objOfProp .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
"""http://localhost:8080#soccer_team-45601~19818""","""the soccer team  San Francisco?""","""select  ?o    {    <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname>  ?o .    }""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West@en""","""The City by the Bay; Fog City; San Fran; Frisco; The City that Knows How ; Baghdad by the Bay ; The Paris of the West""","""NPP""","""single"""
