"""http://localhost:8080#language-3837~14268""","""Give me all language  Adolphe Joseph Thomas Monticelli.""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14269""","""List all the language  Adolphe Joseph Thomas Monticelli.""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14270""","""show me all language  Adolphe Joseph Thomas Monticelli.""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14271""","""which person is the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14272""","""which person was the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14273""","""which persons are the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14274""","""which persons were the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14275""","""Who are the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14276""","""Who is the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14277""","""Who was the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14278""","""Who were the language  Adolphe Joseph Thomas Monticelli?""","""select  ?o    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14279""","""Give me all language  Anton Mauve.""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14280""","""List all the language  Anton Mauve.""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14281""","""show me all language  Anton Mauve.""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14282""","""which person is the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14283""","""which person was the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14284""","""which persons are the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14285""","""which persons were the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14286""","""Who are the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14287""","""Who is the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14288""","""Who was the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14289""","""Who were the language  Anton Mauve?""","""select  ?o    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?o .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14291""","""Vincent van Gogh is the language  which person?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Vincent_van_Gogh> .    }""","""http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli""","""Adolphe Joseph Thomas Monticelli""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14292""","""Vincent van Gogh was the language  which person?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Vincent_van_Gogh> .    }""","""http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli""","""Adolphe Joseph Thomas Monticelli""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14293""","""Vincent van Gogh is the language  which person?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Vincent_van_Gogh> .    }""","""http://dbpedia.org/resource/Anton_Mauve""","""Anton Mauve""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14294""","""Vincent van Gogh was the language  which person?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/influenced>  <http://dbpedia.org/resource/Vincent_van_Gogh> .    }""","""http://dbpedia.org/resource/Anton_Mauve""","""Anton Mauve""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14296""","""How many language does Adolphe Joseph Thomas Monticelli have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Adolphe_Joseph_Thomas_Monticelli> <http://dbpedia.org/ontology/influenced>  ?objOfProp .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
"""http://localhost:8080#language-3837~14297""","""How many language does Anton Mauve have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Anton_Mauve> <http://dbpedia.org/ontology/influenced>  ?objOfProp .    }""","""http://dbpedia.org/resource/Vincent_van_Gogh""","""Vincent van Gogh""","""NPP""","""single"""
