"""http://localhost:8080#politician-807~16195""","""Give me all politician  Rachel Stevens.""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16196""","""List all the politician  Rachel Stevens.""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16197""","""show me all politician  Rachel Stevens.""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16198""","""What are the politician  Rachel Stevens?""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16199""","""What is the politician  Rachel Stevens?""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16200""","""What was the politician  Rachel Stevens?""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16201""","""What were the politician  Rachel Stevens?""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16203""","""1978^^xsd:gYear is the politician  which person?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/birthYear>  1978^^xsd:gYear .    }""","""http://dbpedia.org/resource/Rachel_Stevens""","""Rachel Stevens""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16204""","""1978^^xsd:gYear was the politician  which person?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/birthYear>  1978^^xsd:gYear .    }""","""http://dbpedia.org/resource/Rachel_Stevens""","""Rachel Stevens""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16206""","""How many politician does Rachel Stevens have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?objOfProp .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
"""http://localhost:8080#politician-807~16208""","""the politician  Rachel Stevens?""","""select  ?o    {    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    }""","""1978^^xsd:gYear""","""1978^^xsd:gYear""","""NPP""","""single"""
