"""http://localhost:8080#theatre-399~21541""","""Give me all theatre  Brooklyn Bridge.""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21542""","""List all the theatre  Brooklyn Bridge.""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21543""","""show me all theatre  Brooklyn Bridge.""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21544""","""which architect is the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21545""","""which architect was the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21546""","""which architects are the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21547""","""which architects were the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21548""","""Who are the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21549""","""Who is the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21550""","""Who was the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21551""","""Who were the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21553""","""John A. Roebling is the theatre  which ArchitecturalStructure?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/architect>  <http://dbpedia.org/resource/John_A._Roebling> .    }""","""http://dbpedia.org/resource/Brooklyn_Bridge""","""Brooklyn Bridge""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21554""","""John A. Roebling was the theatre  which ArchitecturalStructure?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/architect>  <http://dbpedia.org/resource/John_A._Roebling> .    }""","""http://dbpedia.org/resource/Brooklyn_Bridge""","""Brooklyn Bridge""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21556""","""How many theatre does Brooklyn Bridge have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?objOfProp .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
"""http://localhost:8080#theatre-399~21558""","""the theatre  Brooklyn Bridge?""","""select  ?o    {    <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/architect>  ?o .    }""","""http://dbpedia.org/resource/John_A._Roebling""","""John A. Roebling""","""NPP""","""single"""
