"""http://localhost:8080#character_from-5642~7220""","""Give me all character from  Queen Victoria.""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7221""","""List all the character from  Queen Victoria.""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7222""","""show me all character from  Queen Victoria.""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7223""","""which person is the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7224""","""which person was the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7225""","""which persons are the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7226""","""which persons were the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7227""","""Who are the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7228""","""Who is the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
"""http://localhost:8080#character_from-5642~7229""","""Who was the character from  Queen Victoria?""","""select  ?o    {    <http://dbpedia.org/resource/Queen_Victoria> <http://dbpedia.org/ontology/parent>  ?o .    }""","""http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld""","""Princess Victoria of Saxe-Coburg-Saalfeld""","""NPP""","""single"""
